0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.737 | MinDCF =0.997
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.425 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.975 | MinDCF =0.865
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.865
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.322 | MinDCF =0.987
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.987
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.534 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.007 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.975 | MinDCF =0.892
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.001 | MinDCF =0.892
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.213 | MinDCF =0.992
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.001 | MinDCF =0.992
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.442 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.967 | MinDCF =0.958
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.958
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.232 | MinDCF =0.996
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.996
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.620 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.993 | MinDCF =0.911
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.911
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.315 | MinDCF =0.998
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.119 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.976 | MinDCF =0.875
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.875
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.636 | MinDCF =0.997
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.997
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.963 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.007 | MinDCF =0.927
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.927
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.110 | MinDCF =0.987
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.987
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.276 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.953 | MinDCF =0.876
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.876
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.251 | MinDCF =0.992
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.992
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.602 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.962 | MinDCF =0.887
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.887
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.023 | MinDCF =0.994
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.994
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.844 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.050 | MinDCF =0.998
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.954 | MinDCF =0.870
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.004 | MinDCF =0.870
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =5.691 | MinDCF =0.993
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =8.991 | MinDCF =0.993
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.232 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.005 | MinDCF =0.910
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.910
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.817 | MinDCF =0.992
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.992
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.259 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.007 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.972 | MinDCF =0.866
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.001 | MinDCF =0.866
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.463 | MinDCF =0.987
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.001 | MinDCF =0.987
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.400 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.963 | MinDCF =0.879
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.879
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.232 | MinDCF =0.989
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.989
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.314 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.007 | MinDCF =0.888
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.888
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.759 | MinDCF =0.998
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.011 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.941 | MinDCF =0.914
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.914
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.401 | MinDCF =0.998
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.728 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.966 | MinDCF =0.935
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.935
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.930 | MinDCF =0.998
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.503 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.007 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.001 | MinDCF =0.916
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.001 | MinDCF =0.916
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.505 | MinDCF =0.998
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.001 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.615 | MinDCF =0.997
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.997
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.962 | MinDCF =0.914
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.914
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.010 | MinDCF =0.998
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.652 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.954 | MinDCF =0.892
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.892
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.883 | MinDCF =0.991
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.991
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.561 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.022 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.878 | MinDCF =0.869
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.002 | MinDCF =0.869
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.215 | MinDCF =0.991
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.002 | MinDCF =0.991
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.231 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.998 | MinDCF =0.903
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.903
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.745 | MinDCF =0.998
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.615 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.962 | MinDCF =0.887
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.887
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.010 | MinDCF =0.998
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.219 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.994 | MinDCF =0.918
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.918
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.723 | MinDCF =0.988
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.988
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.157 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.002 | MinDCF =0.950
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.950
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.867 | MinDCF =0.989
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.989
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.011 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.921 | MinDCF =0.912
0.5 | 0.5 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.912
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.198 | MinDCF =0.999
0.5 | 0.9 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.999
0.5 | 0.1 | SVM Poly | K = 10.0 | C = 0.3593813663804626 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =4.155 | MinDCF =1.000
