0.04435276985168457
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.328 | MinDCF =0.167
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.843
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =2.872 | MinDCF =0.843
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.514 | MinDCF =0.332
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.345 | MinDCF =0.334
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.242 | MinDCF =0.180
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.296 | MinDCF =0.181
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.904 | MinDCF =0.854
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =2.615 | MinDCF =0.888
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.921 | MinDCF =0.315
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.327 | MinDCF =0.317
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.181 | MinDCF =0.164
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.261 | MinDCF =0.163
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.893 | MinDCF =0.832
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =2.288 | MinDCF =0.833
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.355
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.413 | MinDCF =0.355
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.165
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.330 | MinDCF =0.168
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.833
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =2.883 | MinDCF =0.844
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.531 | MinDCF =0.337
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.351 | MinDCF =0.336
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.445 | MinDCF =0.182
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.302 | MinDCF =0.185
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.923 | MinDCF =0.855
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =2.670 | MinDCF =0.887
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.720 | MinDCF =0.315
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.327 | MinDCF =0.316
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.259 | MinDCF =0.164
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.261 | MinDCF =0.163
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.873 | MinDCF =0.833
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =2.288 | MinDCF =0.834
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.948 | MinDCF =0.354
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.412 | MinDCF =0.355
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.947 | MinDCF =0.165
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.328 | MinDCF =0.168
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =8.518 | MinDCF =0.835
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =2.872 | MinDCF =0.841
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.028 | MinDCF =0.342
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.352 | MinDCF =0.340
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.588 | MinDCF =0.186
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.300 | MinDCF =0.188
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.851 | MinDCF =0.849
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =2.648 | MinDCF =0.883
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.326 | MinDCF =0.315
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.327 | MinDCF =0.317
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.321 | MinDCF =0.164
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.261 | MinDCF =0.163
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.886 | MinDCF =0.831
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =2.288 | MinDCF =0.832
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.698 | MinDCF =0.350
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.410 | MinDCF =0.350
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.686 | MinDCF =0.178
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.324 | MinDCF =0.178
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =6.162 | MinDCF =0.825
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =2.828 | MinDCF =0.830
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.914 | MinDCF =0.349
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.362 | MinDCF =0.349
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.684 | MinDCF =0.190
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.304 | MinDCF =0.190
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.928 | MinDCF =0.849
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =2.682 | MinDCF =0.887
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.302 | MinDCF =0.465
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.481 | MinDCF =0.466
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.386 | MinDCF =0.348
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.416 | MinDCF =0.347
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.555 | MinDCF =0.835
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =3.680 | MinDCF =0.850
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.478 | MinDCF =0.357
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.410 | MinDCF =0.357
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.428 | MinDCF =0.167
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.325 | MinDCF =0.167
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.799 | MinDCF =0.844
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =2.839 | MinDCF =0.844
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =6.514 | MinDCF =0.360
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.373 | MinDCF =0.358
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.748 | MinDCF =0.192
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.315 | MinDCF =0.193
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.962 | MinDCF =0.858
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =2.781 | MinDCF =0.893
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.826 | MinDCF =0.314
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.320 | MinDCF =0.315
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.367 | MinDCF =0.162
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.259 | MinDCF =0.162
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.845 | MinDCF =0.833
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =2.266 | MinDCF =0.835
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.398 | MinDCF =0.355
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.410 | MinDCF =0.354
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.306 | MinDCF =0.165
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.326 | MinDCF =0.168
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.664 | MinDCF =0.836
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =2.850 | MinDCF =0.843
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =6.955 | MinDCF =0.388
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.391 | MinDCF =0.388
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.791 | MinDCF =0.198
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.329 | MinDCF =0.200
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.957 | MinDCF =0.849
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =2.902 | MinDCF =0.871
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.631 | MinDCF =0.305
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.311 | MinDCF =0.306
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.346 | MinDCF =0.160
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.252 | MinDCF =0.161
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.834 | MinDCF =0.831
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =2.211 | MinDCF =0.843
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.376 | MinDCF =0.354
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.410 | MinDCF =0.354
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.246 | MinDCF =0.166
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.326 | MinDCF =0.168
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.088 | MinDCF =0.836
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =2.850 | MinDCF =0.842
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =7.006 | MinDCF =0.396
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.403 | MinDCF =0.396
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.797 | MinDCF =0.196
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.334 | MinDCF =0.200
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.963 | MinDCF =0.842
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =2.936 | MinDCF =0.870
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.381 | MinDCF =0.303
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.305 | MinDCF =0.303
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.327 | MinDCF =0.163
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.253 | MinDCF =0.161
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.892 | MinDCF =0.819
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =2.221 | MinDCF =0.848
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.365 | MinDCF =0.354
0.5 | 0.1 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.409 | MinDCF =0.354
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.208 | MinDCF =0.165
0.5 | 0.5 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.326 | MinDCF =0.168
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.719 | MinDCF =0.836
0.5 | 0.9 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =2.850 | MinDCF =0.843
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.877
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.880
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.410
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.524
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.954
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.954
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.830
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.901 | MinDCF =0.831
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.400
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.898 | MinDCF =0.402
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.960
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =8.080 | MinDCF =0.964
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.353
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.1 | Normalized | Calibrated | PCA = 8 | ActDCF =0.360 | MinDCF =0.353
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.220
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.1 | Normalized | Calibrated | PCA = 8 | ActDCF =0.286 | MinDCF =0.220
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.972
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.1 | Normalized | Calibrated | PCA = 8 | ActDCF =2.498 | MinDCF =0.971
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.813
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.001 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.830
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.385
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.001 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.409
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.883
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.001 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.911
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.773
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.877 | MinDCF =0.778
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.384
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 0.016681005372000592 | gamma = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.864 | MinDCF =0.384
